trade_date,pick_rank,ticker,pred_proba,risk_norm,rank_daily,pred_rank,effective_threshold,score,weight,allocation_idr,entry_price,exit_price,trade_gross_return,trade_net_return,weighted_gross_return,weighted_net_return,policy_mode,exit_date,exit_cutoff_close,exit_hour_used,exit_price_match_cutoff,capital_reference_idr,pnl_gross_idr,pnl_net_idr,day_gross_return,day_net_return,day_pnl_gross_idr,day_pnl_net_idr,cum_pnl_net_idr
2026-01-07,2,AMIN,0.5244450083937969,0.4973959579210481,2.0,2,0.4986982709673955,0.0129404143008547,0.25,2500000.0,252.0,254.0,0.0079365079365079,0.0039365079365079,0.0019841269841269,0.0009841269841269,threshold,2026-01-09,254.0,10,True,10000000.0,19841.269841269,9841.269841269,0.0077312534209084995,0.0057312534209085,77312.53420908499,57312.534209085,7137379.536657297
2026-01-08,1,HERO,0.526649844390911,0.1365465493249482,1.0,1,0.4991938562773251,0.0237069676783689,0.25,2500000.0,474.0,470.0,-0.0084388185654008,-0.0124388185654008,-0.0021097046413502,-0.0031097046413502,threshold,2026-01-22,470.0,10,True,10000000.0,-21097.046413502,-31097.046413502,-0.0008341944372685999,-0.0028341944372685998,-8341.944372686,-28341.944372686,7109037.592284611
2026-01-08,2,SAFE,0.5227406593314964,0.4183258814389977,2.0,2,0.4991938562773251,0.0136965659114646,0.25,2500000.0,392.0,394.0,0.0051020408163265,0.0011020408163265,0.0012755102040816,0.0002755102040816,threshold,2026-01-19,394.0,10,True,10000000.0,12755.102040816,2755.102040816,-0.0008341944372685999,-0.0028341944372685998,-8341.944372686,-28341.944372686,7109037.592284611
2026-01-09,1,LPIN,0.523329934775002,0.4253909254906817,2.0,2,0.4997244357895385,0.0135639339253677,0.25,2500000.0,438.0,440.0,0.0045662100456621,0.0005662100456621,0.0011415525114155,0.0001415525114155,threshold,2026-01-15,440.0,10,True,10000000.0,11415.525114155,1415.5251141550002,0.0044024220766328,0.0024024220766328,44024.220766328,24024.220766328,7133061.81305094
2026-01-09,2,TIFA,0.5242184696297667,0.5418679329483393,1.0,1,0.4997244357895385,0.011221502353657,0.25,2500000.0,460.0,466.0,0.0130434782608695,0.0090434782608695,0.0032608695652173,0.0022608695652173,threshold,2026-01-13,466.0,10,True,10000000.0,32608.695652173,22608.695652173,0.0044024220766328,0.0024024220766328,44024.220766328,24024.220766328,7133061.81305094
2026-01-12,1,ASDM,0.5305179736956096,0.4973959579210481,1.0,1,0.5061727898877956,0.0122359877869623,0.25,2500000.0,670.0,705.0,0.0522388059701492,0.0482388059701492,0.0130597014925373,0.0120597014925373,threshold,2026-01-14,705.0,10,True,10000000.0,130597.014925373,120597.014925373,0.017445666404818,0.015445666404818,174456.66404818,154456.66404818,7287518.47709912
2026-01-12,2,RANC,0.5279509430059528,0.4973959579210481,2.0,2,0.5061727898877956,0.0109457877862001,0.25,2500000.0,855.0,870.0,0.0175438596491228,0.0135438596491228,0.0043859649122807,0.0033859649122807,threshold,2026-01-14,870.0,10,True,10000000.0,43859.649122807,33859.649122807,0.017445666404818,0.015445666404818,174456.66404818,154456.66404818,7287518.47709912
2026-01-13,1,MKTR,0.5212375379465011,0.3599698822813355,2.0,2,0.5039971091271976,0.011034393686739,0.25,2500000.0,148.0,150.0,0.0135135135135135,0.0095135135135135,0.0033783783783783,0.0023783783783783,threshold,2026-01-21,150.0,10,True,10000000.0,33783.783783783,23783.783783783,0.0585507921714817,0.0565507921714817,585507.9217148169,565507.9217148169,7853026.398813937
2026-01-13,2,GTRA,0.5248707109078097,0.5544444608102325,1.0,1,0.5039971091271976,0.009300348896193,0.25,2500000.0,290.0,354.0,0.2206896551724138,0.2166896551724138,0.0551724137931034,0.0541724137931034,threshold,2026-01-26,354.0,10,True,10000000.0,551724.137931034,541724.137931034,0.0585507921714817,0.0565507921714817,585507.9217148169,565507.9217148169,7853026.398813937
2026-01-14,1,KEJU,0.5278673182839279,0.3800318507698909,1.0,1,0.5041759440295742,0.0146878974491894,0.25,2500000.0,610.0,620.0,0.0163934426229508,0.0123934426229508,0.0040983606557377,0.0030983606557377,threshold,2026-01-20,620.0,10,True,10000000.0,40983.606557377,30983.606557377,0.027175283732660697,0.025175283732660703,271752.83732660697,251752.83732660703,8104779.236140544
2026-01-14,2,VOKS,0.5244461157232306,0.4191200421002348,2.0,2,0.5041759440295742,0.0117745364800321,0.25,2500000.0,260.0,284.0,0.0923076923076923,0.0883076923076923,0.023076923076923,0.022076923076923,threshold,2026-01-20,284.0,10,True,10000000.0,230769.23076923,220769.23076923002,0.027175283732660697,0.025175283732660703,271752.83732660697,251752.83732660703,8104779.236140544
2026-01-15,1,KINO,0.5268726036588934,0.4973959579210481,1.0,1,0.5012128854979742,0.0128966780662847,0.25,2500000.0,1285.0,1325.0,0.0311284046692607,0.0271284046692607,0.0077821011673151,0.0067821011673151,threshold,2026-01-20,1325.0,10,True,10000000.0,77821.01167315099,67821.01167315099,-0.0395663836811697,-0.0415663836811697,-395663.836811697,-415663.836811697,7689115.3993288465
2026-01-15,2,TFAS,0.5155056689485747,0.5612725084679477,2.0,2,0.5012128854979742,0.0062706370302928,0.25,2500000.0,264.0,214.0,-0.1893939393939394,-0.1933939393939394,-0.0473484848484848,-0.0483484848484848,threshold,2026-02-05,214.0,10,True,10000000.0,-473484.848484848,-483484.848484848,-0.0395663836811697,-0.0415663836811697,-395663.836811697,-415663.836811697,7689115.3993288465
2026-01-19,1,PNIN,0.5264673877129662,0.4323354203769863,1.0,1,0.5003263510958844,0.0148393405621455,0.25,2500000.0,820.0,820.0,0.0,-0.004,0.0,-0.001,threshold,2026-01-20,820.0,10,True,10000000.0,0.0,-10000.0,-0.0082938388625592,-0.0102938388625592,-82938.38862559201,-102938.388625592,7586177.0107032545
2026-01-19,2,KSIX,0.5236949845543862,0.4228716096990585,2.0,2,0.5003263510958844,0.0134867018114378,0.25,2500000.0,422.0,408.0,-0.0331753554502369,-0.0371753554502369,-0.0082938388625592,-0.0092938388625592,threshold,2026-01-26,408.0,10,True,10000000.0,-82938.38862559201,-92938.388625592,-0.0082938388625592,-0.0102938388625592,-82938.38862559201,-102938.388625592,7586177.0107032545
2026-01-20,1,SMKL,0.524628412472009,0.4259857220295685,2.0,2,0.493295907444873,0.0179853052501563,0.25,2500000.0,181.0,185.0,0.0220994475138121,0.0180994475138121,0.005524861878453,0.004524861878453,threshold,2026-01-22,185.0,10,True,10000000.0,55248.61878453,45248.61878453,0.007757004735595801,0.0057570047355958,77570.047355958,57570.047355958,7643747.058059213
2026-01-20,2,AKPI,0.5247053492514947,0.4973959579210481,1.0,1,0.493295907444873,0.0157865124114516,0.25,2500000.0,560.0,565.0,0.0089285714285714,0.0049285714285714,0.0022321428571428,0.0012321428571428,threshold,2026-01-21,565.0,10,True,10000000.0,22321.428571428,12321.428571428,0.007757004735595801,0.0057570047355958,77570.047355958,57570.047355958,7643747.058059213
2026-01-21,1,FITT,0.5312558019689536,0.4359945241889766,1.0,1,0.5069070686842249,0.0137328189016491,0.25,2500000.0,490.0,448.0,-0.0857142857142857,-0.0897142857142857,-0.0214285714285714,-0.0224285714285714,threshold,2026-01-28,448.0,10,True,10000000.0,-214285.714285714,-224285.714285714,-0.018650793650793702,-0.020650793650793697,-186507.936507937,-206507.936507937,7437239.121551276
2026-01-21,2,BPTR,0.5294456748739158,0.4973959579210481,2.0,2,0.5069070686842249,0.0113279945737643,0.25,2500000.0,90.0,91.0,0.0111111111111111,0.0071111111111111,0.0027777777777777,0.0017777777777777,threshold,2026-01-23,91.0,10,True,10000000.0,27777.777777777,17777.777777777,-0.018650793650793702,-0.020650793650793697,-186507.936507937,-206507.936507937,7437239.121551276
2026-01-22,1,ARTA,0.534720276196698,0.4973959579210481,1.0,1,0.5013568692657103,0.0167685831810393,0.25,2500000.0,2800.0,2780.0,-0.0071428571428571,-0.0111428571428571,-0.0017857142857142,-0.0027857142857142,threshold,2026-01-23,2780.0,10,True,10000000.0,-17857.142857142,-27857.142857142,0.026840239912759,0.024840239912759,268402.39912758995,248402.39912759003,7685641.520678867
2026-01-22,2,SOHO,0.530725903327531,0.4464992149951027,2.0,2,0.5013568692657103,0.0162557834080533,0.25,2500000.0,2620.0,2920.0,0.1145038167938931,0.1105038167938931,0.0286259541984732,0.0276259541984732,threshold,2026-01-23,2920.0,10,True,10000000.0,286259.541984732,276259.54198473203,0.026840239912759,0.024840239912759,268402.39912758995,248402.39912759003,7685641.520678867
2026-01-23,1,ADMG,0.5321113750967928,0.4973959579210481,1.0,1,0.5035512388172011,0.0143544399364485,0.25,2500000.0,212.0,246.0,0.160377358490566,0.156377358490566,0.0400943396226415,0.0390943396226415,threshold,2026-01-27,246.0,10,True,10000000.0,400943.396226415,390943.396226415,0.029318477553676,0.027318477553676,293184.77553676,273184.77553676,7958826.296215626
2026-01-23,2,TNCA,0.5233946562156896,0.5034748004460246,2.0,2,0.5035512388172011,0.0098527567836173,0.25,2500000.0,232.0,222.0,-0.043103448275862,-0.047103448275862,-0.0107758620689655,-0.0117758620689655,threshold,2026-02-12,222.0,10,True,10000000.0,-107758.620689655,-117758.620689655,0.029318477553676,0.027318477553676,293184.77553676,273184.77553676,7958826.296215626
2026-01-26,1,KMDS,0.535484704290784,0.4929560819816472,1.0,1,0.5003049144333157,0.017837698484393,0.25,2500000.0,625.0,635.0,0.016,0.012,0.004,0.003,threshold,2026-01-30,635.0,10,True,10000000.0,40000.0,30000.0,-0.0108648648648648,-0.012864864864864801,-108648.648648648,-128648.648648648,7830177.647566979
2026-01-26,2,INTD,0.5254386170926013,0.4973959579210481,2.0,2,0.5003049144333157,0.0126323005489674,0.25,2500000.0,370.0,348.0,-0.0594594594594594,-0.0634594594594594,-0.0148648648648648,-0.0158648648648648,threshold,2026-01-27,348.0,10,True,10000000.0,-148648.648648648,-158648.648648648,-0.0108648648648648,-0.012864864864864801,-108648.648648648,-128648.648648648,7830177.647566979
2026-01-27,1,LPLI,0.5279208893445053,0.4479149131821967,1.0,1,0.5012007173421644,0.014751808479699,0.25,2500000.0,352.0,340.0,-0.034090909090909,-0.038090909090909,-0.0085227272727272,-0.0095227272727272,threshold,2026-01-30,340.0,10,True,10000000.0,-85227.272727272,-95227.27272727201,-0.0186237373737373,-0.0206237373737373,-186237.37373737298,-206237.37373737298,7623940.273829605
2026-01-27,2,PTSP,0.5217636195882985,0.4973959579210481,2.0,2,0.5012007173421644,0.0103349977857813,0.25,2500000.0,990.0,950.0,-0.0404040404040404,-0.0444040404040404,-0.0101010101010101,-0.0111010101010101,threshold,2026-01-28,950.0,10,True,10000000.0,-101010.101010101,-111010.10101010099,-0.0186237373737373,-0.0206237373737373,-186237.37373737298,-206237.37373737298,7623940.273829605
2026-01-28,1,CBUT,0.5310214269269422,0.4973959579210481,1.0,1,0.5029153266794133,0.0141262395914842,0.25,2500000.0,980.0,1005.0,0.0255102040816326,0.0215102040816326,0.0063775510204081,0.0053775510204081,threshold,2026-02-13,1005.0,10,True,10000000.0,63775.510204081,53775.510204081,-0.0009753901560623996,-0.0029753901560624005,-9753.901560624,-29753.901560624,7594186.372268981
2026-01-28,2,VERN,0.5310214269269422,0.4973959579210481,2.0,2,0.5029153266794133,0.0141262395914842,0.25,2500000.0,102.0,99.0,-0.0294117647058823,-0.0334117647058823,-0.0073529411764705,-0.0083529411764705,threshold,2026-03-02,99.0,10,True,10000000.0,-73529.411764705,-83529.411764705,-0.0009753901560623996,-0.0029753901560624005,-9753.901560624,-29753.901560624,7594186.372268981
2026-01-29,1,PMUI,0.5037032025562643,0.5304304556528008,1.0,1,0.4876608613190759,0.0075329948650088,0.25,2500000.0,128.0,133.0,0.0390625,0.0350624999999999,0.009765625,0.0087656249999999,threshold,2026-02-05,133.0,10,True,10000000.0,97656.25,87656.249999999,0.0247929474043715,0.0227929474043714,247929.47404371502,227929.474043714,7822115.846312695
2026-01-29,2,GLVA,0.501956889453188,0.4973959579210481,2.0,2,0.4876608613190759,0.0071852415258791,0.25,2500000.0,366.0,388.0,0.0601092896174863,0.0561092896174863,0.0150273224043715,0.0140273224043715,threshold,2026-02-03,388.0,10,True,10000000.0,150273.22404371502,140273.224043715,0.0247929474043715,0.0227929474043714,247929.47404371502,227929.474043714,7822115.846312695
2026-01-30,1,MGLV,0.5310214269269422,0.4973959579210481,1.0,1,0.5048736382837915,0.0131419842634736,0.25,2500000.0,2330.0,2230.0,-0.0429184549356223,-0.0469184549356223,-0.0107296137339055,-0.0117296137339055,threshold,2026-02-03,2230.0,10,True,10000000.0,-107296.137339055,-117296.137339055,-0.0082665595467134,-0.0102665595467134,-82665.595467134,-102665.595467134,7719450.250845561
2026-01-30,2,TRUS,0.5310214269269422,0.4973959579210481,2.0,2,0.5048736382837915,0.0131419842634736,0.25,2500000.0,406.0,410.0,0.0098522167487684,0.0058522167487684,0.0024630541871921,0.0014630541871921,threshold,2026-02-03,410.0,10,True,10000000.0,24630.541871921,14630.541871921001,-0.0082665595467134,-0.0102665595467134,-82665.595467134,-102665.595467134,7719450.250845561
2026-02-03,1,LCKM,0.5274777148855042,0.2470663067077162,1.0,1,0.4888946374918491,0.0290504989605867,0.25,2500000.0,232.0,258.0,0.1120689655172413,0.1080689655172413,0.0280172413793103,0.0270172413793103,threshold,2026-02-04,258.0,10,True,10000000.0,280172.413793103,270172.413793103,0.0392112712300565,0.0372112712300565,392112.71230056504,372112.712300565,8091562.963146126
2026-02-03,2,FITT,0.5228647972992984,0.5213859107460357,2.0,2,0.4888946374918491,0.0162585970980539,0.25,2500000.0,402.0,420.0,0.044776119402985,0.040776119402985,0.0111940298507462,0.0101940298507462,threshold,2026-02-04,420.0,10,True,10000000.0,111940.29850746201,101940.298507462,0.0392112712300565,0.0372112712300565,392112.71230056504,372112.712300565,8091562.963146126
2026-02-04,1,LION,0.5322976855042966,0.5338684227678979,1.0,1,0.5038467729454588,0.0132618687447436,0.25,2500000.0,392.0,444.0,0.1326530612244898,0.1286530612244898,0.0331632653061224,0.0321632653061224,threshold,2026-02-05,444.0,10,True,10000000.0,331632.65306122403,321632.65306122403,0.035895505743280806,0.033895505743280804,358955.05743280804,338955.05743280804,8430518.020578934
2026-02-04,2,OBAT,0.528420454406682,0.484416504481899,2.0,2,0.5038467729454588,0.0126697845855258,0.25,2500000.0,366.0,370.0,0.0109289617486338,0.0069289617486338,0.0027322404371584,0.0017322404371584,threshold,2026-02-06,370.0,10,True,10000000.0,27322.404371584,17322.404371584,0.035895505743280806,0.033895505743280804,358955.05743280804,338955.05743280804,8430518.020578934
2026-02-05,1,JIHD,0.5218171576417251,0.33550021150731,2.0,2,0.503093874578205,0.0124416176355978,0.25,2500000.0,520.0,525.0,0.0096153846153846,0.0056153846153846,0.0024038461538461,0.0014038461538461,threshold,2026-02-09,525.0,10,True,10000000.0,24038.461538461,14038.461538460999,-0.0023580586080585997,-0.0043580586080586,-23580.586080586,-43580.586080586,8386937.434498348
2026-02-05,2,TFAS,0.5234683053849888,0.5438972835018706,1.0,1,0.503093874578205,0.0092928332380772,0.25,2500000.0,210.0,206.0,-0.019047619047619,-0.023047619047619,-0.0047619047619047,-0.0057619047619047,threshold,2026-02-10,206.0,10,True,10000000.0,-47619.047619047,-57619.047619047,-0.0023580586080585997,-0.0043580586080586,-23580.586080586,-43580.586080586,8386937.434498348
2026-02-06,1,GRIA,0.5365710681152884,0.3296900466916549,1.0,1,0.5072208580142304,0.0196737379624302,0.25,2500000.0,117.0,124.0,0.0598290598290598,0.0558290598290598,0.0149572649572649,0.0139572649572649,threshold,2026-02-11,124.0,10,True,10000000.0,149572.649572649,139572.649572649,0.018716663453505502,0.0167166634535055,187166.63453505503,167166.63453505503,8554104.069033403
2026-02-06,2,SHIP,0.5352815866082655,0.3499870077205637,2.0,2,0.5072208580142304,0.0182398381589498,0.25,2500000.0,3990.0,4050.0,0.0150375939849624,0.0110375939849624,0.0037593984962406,0.0027593984962406,threshold,2026-02-13,4050.0,10,True,10000000.0,37593.984962406,27593.984962406,0.018716663453505502,0.0167166634535055,187166.63453505503,167166.63453505503,8554104.069033403
2026-02-09,1,PMUI,0.5345118161757321,0.6052874714310951,1.0,1,0.50517991652707,0.0115776682780527,0.25,2500000.0,127.0,136.0,0.0708661417322834,0.0668661417322834,0.0177165354330708,0.0167165354330708,threshold,2026-02-12,136.0,10,True,10000000.0,177165.354330708,167165.35433070798,0.004402925965615199,0.002402925965615199,44029.25965615199,24029.25965615199,8578133.328689555
2026-02-09,2,APLI,0.5277651042316714,0.4973959579210481,2.0,2,0.50517991652707,0.0113514066314445,0.25,2500000.0,338.0,320.0,-0.0532544378698224,-0.0572544378698224,-0.0133136094674556,-0.0143136094674556,threshold,2026-02-11,320.0,10,True,10000000.0,-133136.09467455602,-143136.094674556,0.004402925965615199,0.002402925965615199,44029.25965615199,24029.25965615199,8578133.328689555
2026-02-10,1,ATIC,0.5248881496299757,0.4033805132446794,1.0,1,0.501099417258356,0.0141928212981153,0.25,2500000.0,610.0,685.0,0.1229508196721311,0.1189508196721311,0.0307377049180327,0.0297377049180327,threshold,2026-02-11,685.0,10,True,10000000.0,307377.049180327,297377.049180327,0.055606814865676604,0.0536068148656766,556068.1486567659,536068.1486567659,9114201.47734632
2026-02-10,2,OILS,0.5198956328047595,0.3914695748601428,2.0,2,0.501099417258356,0.0114380690374732,0.25,2500000.0,191.0,210.0,0.0994764397905759,0.0954764397905759,0.0248691099476439,0.0238691099476439,threshold,2026-02-11,210.0,10,True,10000000.0,248691.099476439,238691.099476439,0.055606814865676604,0.0536068148656766,556068.1486567659,536068.1486567659,9114201.47734632
2026-02-11,1,PMJS,0.5248144477772161,0.4973959579210481,1.0,1,0.4975384610460834,0.0137090211827591,0.25,2500000.0,114.0,118.0,0.0350877192982456,0.0310877192982456,0.0087719298245614,0.0077719298245614,threshold,2026-02-13,118.0,10,True,10000000.0,87719.298245614,77719.298245614,-0.0015586486878352013,-0.0035586486878351996,-15586.486878352007,-35586.48687835199,9078614.990467967
2026-02-11,2,PGUN,0.517335661924855,0.4238083820229708,2.0,2,0.4975384610460834,0.0114069812057556,0.25,2500000.0,12100.0,11600.0,-0.0413223140495867,-0.0453223140495867,-0.0103305785123966,-0.0113305785123966,threshold,2026-02-12,11600.0,10,True,10000000.0,-103305.78512396601,-113305.785123966,-0.0015586486878352013,-0.0035586486878351996,-15586.486878352007,-35586.48687835199,9078614.990467967
2026-02-12,1,FMII,0.5246240699982503,0.4973959579210481,1.0,1,0.4996573985066945,0.0125483500089132,0.25,2500000.0,268.0,268.0,0.0,-0.004,0.0,-0.001,threshold,2026-02-19,268.0,10,True,10000000.0,0.0,-10000.0,0.0032467532467532,0.0012467532467532,32467.532467532,12467.532467532,9091082.5229355
2026-02-12,2,PDPP,0.5212313187707575,0.5246337625925311,2.0,2,0.4996573985066945,0.0102555133020563,0.25,2500000.0,308.0,312.0,0.0129870129870129,0.0089870129870129,0.0032467532467532,0.0022467532467532,threshold,2026-02-19,312.0,10,True,10000000.0,32467.532467532,22467.532467532,0.0032467532467532,0.0012467532467532,32467.532467532,12467.532467532,9091082.5229355
2026-02-13,1,BOBA,0.5156561493254019,0.4973959579210481,1.0,1,0.5019868421993063,0.0068702490139942,0.25,2500000.0,178.0,179.0,0.0056179775280898,0.0016179775280898,0.0014044943820224,0.0004044943820224,threshold,2026-02-18,179.0,10,True,10000000.0,14044.943820224002,4044.9438202240003,-0.0073894754672238,-0.009389475467223801,-73894.754672238,-93894.754672238,8997187.768263262
2026-02-13,2,TRIS,0.5148354181451918,0.5255678404150631,2.0,2,0.5019868421993063,0.0060957776335975,0.25,2500000.0,199.0,192.0,-0.0351758793969849,-0.0391758793969849,-0.0087939698492462,-0.0097939698492462,threshold,2026-03-02,192.0,10,True,10000000.0,-87939.698492462,-97939.698492462,-0.0073894754672238,-0.009389475467223801,-73894.754672238,-93894.754672238,8997187.768263262
2026-02-18,1,AWAN,0.5233971649374196,0.3391173915354197,1.0,1,0.4964190746951511,0.0178293506507032,0.25,2500000.0,170.0,153.0,-0.1,-0.104,-0.025,-0.026,threshold,2026-03-12,153.0,10,True,10000000.0,-250000.0,-260000.0,-0.0175742574257426,-0.0195742574257426,-175742.574257426,-195742.574257426,8801445.194005836
2026-02-18,2,AMAR,0.5231594233355309,0.4137306976683712,2.0,2,0.4964190746951511,0.0156770455414999,0.25,2500000.0,202.0,208.0,0.0297029702970297,0.0257029702970297,0.0074257425742574,0.0064257425742574,threshold,2026-02-23,208.0,10,True,10000000.0,74257.425742574,64257.425742574,-0.0175742574257426,-0.0195742574257426,-175742.574257426,-195742.574257426,8801445.194005836
2026-02-19,1,TCID,0.5199979929459149,0.4973959579210481,1.0,1,0.4944372710992906,0.0128469221185691,0.25,2500000.0,3050.0,3010.0,-0.0131147540983606,-0.0171147540983606,-0.0032786885245901,-0.0042786885245901,threshold,2026-02-23,3010.0,10,True,10000000.0,-32786.885245901,-42786.885245900994,-0.0001274280203885001,-0.0021274280203884997,-1274.2802038850023,-21274.280203884995,8780170.913801951
2026-02-19,2,SKRN,0.5087703750311063,0.4973959579210481,2.0,2,0.4944372710992906,0.0072038759716683,0.25,2500000.0,476.0,482.0,0.0126050420168067,0.0086050420168067,0.0031512605042016,0.0021512605042016,threshold,2026-02-20,482.0,10,True,10000000.0,31512.605042016,21512.605042016,-0.0001274280203885001,-0.0021274280203884997,-1274.2802038850023,-21274.280203884995,8780170.913801951
2026-02-20,1,RDTX,0.534720276196698,0.4973959579210481,1.0,1,0.5029057512263646,0.0159901088469113,0.25,2500000.0,15025.0,16100.0,0.0715474209650582,0.0675474209650582,0.0178868552412645,0.0168868552412645,threshold,2026-02-23,16100.0,10,True,10000000.0,178868.55241264502,168868.55241264502,0.016981058139815302,0.0149810581398153,169810.581398153,149810.581398153,8929981.495200105
2026-02-20,2,MYOH,0.5277153225538734,0.4973959579210481,2.0,2,0.5029057512263646,0.012469390831452,0.25,2500000.0,1380.0,1375.0,-0.0036231884057971,-0.0076231884057971,-0.0009057971014492,-0.0019057971014492,threshold,2026-02-23,1375.0,10,True,10000000.0,-9057.971014492,-19057.971014492,0.016981058139815302,0.0149810581398153,169810.581398153,149810.581398153,8929981.495200105
2026-02-23,1,JSPT,0.5262215055305474,0.3384453357931568,1.0,1,0.4987456435686603,0.0181767846339897,0.25,2500000.0,2250.0,1480.0,-0.3422222222222222,-0.3462222222222222,-0.0855555555555555,-0.0865555555555555,threshold,2026-03-05,1480.0,10,True,10000000.0,-855555.5555555549,-865555.5555555549,-0.0855555555555555,-0.0875555555555555,-855555.5555555549,-875555.5555555549,8054425.93964455
2026-02-23,2,TRUS,0.5254449454259555,0.4973959579210481,2.0,2,0.4987456435686603,0.0134191770341626,0.25,2500000.0,422.0,422.0,0.0,-0.004,0.0,-0.001,threshold,2026-02-25,422.0,10,True,10000000.0,0.0,-10000.0,-0.0855555555555555,-0.0875555555555555,-855555.5555555549,-875555.5555555549,8054425.93964455
2026-02-24,1,BPII,0.5287886040743589,0.4973959579210481,1.0,1,0.5096350253312948,0.0096266660965415,0.25,2500000.0,490.0,444.0,-0.0938775510204081,-0.0978775510204081,-0.023469387755102,-0.024469387755102,threshold,2026-03-03,444.0,10,True,10000000.0,-234693.87755102,-244693.87755102,-0.010409686262564699,-0.0124096862625647,-104096.862625647,-124096.862625647,7930329.077018903
2026-02-24,2,RANC,0.5266795244845462,0.4973959579210481,2.0,2,0.5096350253312948,0.0085666341696354,0.25,2500000.0,670.0,705.0,0.0522388059701492,0.0482388059701492,0.0130597014925373,0.0120597014925373,threshold,2026-02-25,705.0,10,True,10000000.0,130597.014925373,120597.014925373,-0.010409686262564699,-0.0124096862625647,-104096.862625647,-124096.862625647,7930329.077018903
2026-02-25,1,PEHA,0.5224770436009679,0.3988659314873798,2.0,2,0.4990418281151033,0.0140877064314877,0.25,2500000.0,294.0,292.0,-0.0068027210884353,-0.0108027210884353,-0.0017006802721088,-0.0027006802721088,threshold,2026-02-26,292.0,10,True,10000000.0,-17006.802721088003,-27006.802721088,-0.0087100260665013,-0.0107100260665013,-87100.26066501299,-107100.260665013,7823228.816353889
2026-02-25,2,PZZA,0.5231594233355309,0.5216465250286232,1.0,1,0.4990418281151033,0.0115367354816445,0.25,2500000.0,214.0,208.0,-0.02803738317757,-0.03203738317757,-0.0070093457943925,-0.0080093457943925,threshold,2026-03-02,208.0,10,True,10000000.0,-70093.457943925,-80093.45794392501,-0.0087100260665013,-0.0107100260665013,-87100.26066501299,-107100.260665013,7823228.816353889
2026-02-26,1,SMKM,0.525458053235915,0.4822157832814061,1.0,1,0.5036753568221053,0.0112787364006433,0.25,2500000.0,122.0,93.0,-0.2377049180327868,-0.2417049180327868,-0.0594262295081967,-0.0604262295081967,threshold,2026-03-30,93.0,10,True,10000000.0,-594262.295081967,-604262.295081967,-0.0970475887314976,-0.0990475887314976,-970475.887314976,-990475.887314976,6832752.929038913
2026-02-26,2,GPSO,0.524782777254286,0.7412262899987468,2.0,2,0.5036753568221053,0.0054620454937916,0.25,2500000.0,412.0,350.0,-0.1504854368932038,-0.1544854368932038,-0.0376213592233009,-0.0386213592233009,threshold,2026-03-05,350.0,10,True,10000000.0,-376213.592233009,-386213.592233009,-0.0970475887314976,-0.0990475887314976,-970475.887314976,-990475.887314976,6832752.929038913
2026-02-27,1,INCI,0.5230357907211846,0.5424156374585823,1.0,1,0.4973567691014096,0.011750318738572,0.25,2500000.0,710.0,705.0,-0.0070422535211267,-0.0110422535211267,-0.0017605633802816,-0.0027605633802816,threshold,2026-03-03,705.0,10,True,10000000.0,-17605.633802816,-27605.633802816003,0.0790086673889491,0.0770086673889491,790086.673889491,770086.673889491,7602839.602928404
2026-02-27,2,OILS,0.5187822072644335,0.4973959579210481,2.0,2,0.4973567691014096,0.0107685118240484,0.25,2500000.0,195.0,258.0,0.3230769230769231,0.3190769230769231,0.0807692307692307,0.0797692307692307,threshold,2026-03-02,258.0,10,True,10000000.0,807692.307692307,797692.307692307,0.0790086673889491,0.0770086673889491,790086.673889491,770086.673889491,7602839.602928404
2026-03-02,1,CSIS,0.5272299747388057,0.3889170588281672,2.0,2,0.5135507411871749,0.0083591462717069,0.25,2500000.0,206.0,155.0,-0.2475728155339805,-0.2515728155339806,-0.0618932038834951,-0.0628932038834951,threshold,2026-03-30,155.0,10,True,10000000.0,-618932.038834951,-628932.038834951,-0.08159017358046469,-0.08359017358046471,-815901.735804647,-835901.735804647,6766937.867123757
2026-03-02,2,WOOD,0.5273683900943817,0.4586208599542891,1.0,1,0.5135507411871749,0.0074805868828371,0.25,2500000.0,330.0,304.0,-0.0787878787878787,-0.0827878787878787,-0.0196969696969696,-0.0206969696969696,threshold,2026-03-09,304.0,10,True,10000000.0,-196969.69696969597,-206969.696969696,-0.08159017358046469,-0.08359017358046471,-815901.735804647,-835901.735804647,6766937.867123757
2026-03-03,1,PEHA,0.531643996993572,0.393581265720511,2.0,2,0.507184695100045,0.0148325788956325,0.25,2500000.0,282.0,278.0,-0.0141843971631205,-0.0181843971631205,-0.0035460992907801,-0.0045460992907801,threshold,2026-03-12,278.0,10,True,10000000.0,-35460.992907801,-45460.992907801,-0.0127204112173856,-0.014720411217385602,-127204.112173856,-147204.112173856,6619733.7549499
2026-03-03,2,TALF,0.5345199721274856,0.4973959579210481,1.0,1,0.507184695100045,0.0137388207253395,0.25,2500000.0,545.0,525.0,-0.036697247706422,-0.040697247706422,-0.0091743119266055,-0.0101743119266055,threshold,2026-03-10,525.0,10,True,10000000.0,-91743.119266055,-101743.11926605502,-0.0127204112173856,-0.014720411217385602,-127204.112173856,-147204.112173856,6619733.7549499
