feature,importance_gain,importance_split
yf_daily_volume_mean,668.7735896110535,40
flow_total_trades_mean,666.4629616737366,42
tfl_net_buy_velocity_20_mean,665.6920070648193,53
tfl_net_flow_ratio_ma_20_mean,655.2150416374207,49
tfl_net_buy_z_20_sum,637.7202315330505,44
tfl_net_buy_velocity_5_mean,637.6521596908569,49
cvd_10d,634.6015496253967,44
tfl_net_flow_ratio_ma_5_sum,634.5723376274109,45
flow_net_flow_ratio_mean,631.2323496341705,42
localfund_buy_freq_ratio_to_ma30,628.8402104377747,44
flow_sell_freq_mean,620.1546206474304,39
cvd_5d,617.7988562583923,43
localfund_netbuy_z20,614.5065677165985,49
yf_daily_range_z_20_mean,611.5515799447894,45
flow_total_net_buy_sum,603.3781648874283,43
yf_daily_volume_ma_60_mean,601.4733901023865,40
yf_daily_range_z_60_sum,599.3414836525917,43
yf_daily_close_z_60_sum,594.3428883552551,39
tfl_churn_ratio_ma_20_mean,589.2430198192596,46
flow_buy_freq_sum,582.5383458137512,29
yf_daily_range_z_20_sum,581.7549934387207,39
yf_daily_volume_ma_5_mean,580.3638330698013,38
yf_daily_prev_close_mean,580.0428609848022,31
total_retail_net_buy,573.4532539844513,33
ctx_broker_market_share_sum,569.7073264122009,27
yf_daily_range_z_60_mean,557.7877599596977,44
yf_daily_volume_velocity_5_sum,556.2763485908508,39
yf_daily_low_mean,552.8414282798767,31
buyer_ratio,552.7570080757141,37
yf_daily_volume_velocity_20_sum,552.2896113395691,36
cvd_5d_norm,549.5325072407722,48
cvd_20d_norm,545.7493004798889,38
yf_daily_volume_ma_60_sum,529.784336566925,29
localfund_netbuy_mean,520.6164789199829,39
xc_flow_net_flow_ratio,520.126989364624,30
cvd_10d_norm,516.6172528266907,38
localfund_netbuy_ma20,507.5043420791626,39
yf_daily_turnover_sum,493.63843405246735,26
bandar_netbuy_sum,487.5794110298157,45
yf_daily_turnover_mean,482.4267740249634,29
yf_daily_volume_ma_20_mean,480.1210940182209,35
gapdown_severe_freq_20d,471.7746262550354,31
localfund_buy_freq_std30,471.03174126148224,36
localfund_consensus_strength,470.94062757492065,38
ctx_ticker_market_share_sum,470.14989376068115,20
yf_daily_volume_ma_5_sum,461.94198870658875,25
flow_buy_freq_mean,460.65158128738403,31
gap_up2_down2_edge_5d,456.52176237106323,35
pd_flow_churn_ratio,455.76882314682007,19
yf_daily_volume_sum,454.29016971588135,28
tfl_net_buy_ma_20_mean,451.98220348358154,35
localfund_participation_ratio,451.8388023376465,31
flow_churn_ratio_sum,439.2168560028076,32
bandar_abs_netbuy_sum,437.00060391426086,31
yf_daily_volume_ma_20_sum,433.9051580429077,25
tfl_net_buy_ma_5_sum,431.31274127960205,34
localfund_netbuy_sum,428.03607511520386,34
tfl_net_buy_velocity_5_sum,426.2008891105652,31
yf_daily_range_ma_60_sum,418.4104118347168,28
flow_gross_turnover_mean,411.8164324760437,27
bandar_netbuy_mean,411.6149879395962,32
bandar_buy_freq_mean,392.34168815612793,27
seller_ratio,392.2859706878662,26
tfl_churn_ratio_ma_20_sum,388.43266010284424,25
tfl_net_buy_z_60_mean,382.4906687736511,24
tfl_churn_ratio_ma_60_mean,378.5247097015381,26
localfund_top1_share,376.4215486049652,28
localfund_buyer_ratio,368.012189745903,28
xl_freq_surge,353.5084762573242,24
tfl_churn_ratio_ma_5_sum,352.15991228818893,27
tfl_net_buy_z_5_sum,342.37997341156006,28
tfl_net_buy_velocity_20_sum,341.5578422546387,28
yf_daily_close_sum,340.793240070343,18
yf_daily_close_ma_20_sum,338.21898007392883,21
localfund_concentration_hhi,318.7208390235901,24
seller_broker_count,311.80813789367676,16
tfl_net_flow_ratio_ma_60_mean,309.7093210220337,24
gapdown_freq_5d,309.63246059417725,20
ctx_broker_ticker_specificity_sum,304.6783267259598,18
localfund_buy_freq_mean,303.8544406890869,25
pd_tfl_net_buy_z_20,302.6299982070923,15
flow_abs_net_buy_mean,292.8449501991272,19
tfl_net_buy_velocity_60_mean,289.3751697540283,21
ctx_broker_net_buy_rank_sum,289.2725887298584,13
yf_daily_close_ma_5_sum,287.62674617767334,18
yp_tfl_net_buy_velocity_20,287.31268215179443,17
localfund_abs_netbuy_sum,285.41312074661255,17
xc_flow_total_net_buy,284.82564067840576,16
yf_daily_range_pct_sum,271.84308952093124,26
yf_daily_open_sum,267.449501991272,19
tfl_net_flow_ratio_ma_60_sum,259.3465905189514,17
xl_sell_freq_ma5,257.87690258026123,14
flow_sell_freq_sum,256.0444493293762,17
bandar_buy_freq_sum,246.4044485092163,19
yp_flow_net_flow_ratio,245.44610118865967,14
xl_buy_freq_ma5,236.53335094451904,17
localfund_broker_count,233.7100591659546,8
tfl_net_buy_velocity_60_sum,232.23563051223755,16
bandar_concentration_hhi,231.45981693267822,19
localfund_top3_share,231.25573921203613,18
pd_flow_total_net_buy,229.6077003479004,12
ctx_ticker_market_share_mean,227.9518804550171,16
localfund_buy_freq_sum,224.3479371331632,15
tfl_net_buy_z_60_sum,220.5826497077942,12
sq_flow_churn_ratio,218.1937379837036,14
bandar_top3_share,205.43972873687744,16
bandar_top1_share,202.79926872253418,17
tfl_net_buy_ma_60_mean,202.1585397720337,17
yf_daily_low_sum,201.29546928405762,11
yf_daily_prev_close_sum,189.49258089065552,9
pd_flow_net_flow_ratio,187.30503940582275,12
flow_total_trades_sum,186.94029092788696,11
tfl_net_buy_ma_20_sum,186.30105781555176,14
sq_flow_net_flow_ratio,184.25073289871216,12
buyer_broker_count,184.0690097808838,8
xc_tfl_net_buy_z_20,176.78670120239258,8
yp_flow_churn_ratio,172.7726287841797,10
mg_flow_net_flow_ratio,172.7458791732788,11
pd_tfl_net_buy_velocity_20,171.18474674224854,12
localfund_seller_broker_count,169.85130113363266,12
mg_flow_total_net_buy,169.82282066345215,13
xc_flow_churn_ratio,163.41865921020508,11
xl_buy_freq_ma20,156.48447227478027,10
flow_abs_net_buy_sum,155.46806812286377,11
sq_tfl_net_buy_velocity_20,151.28689861297607,11
tfl_net_buy_ma_60_sum,148.86524105072021,11
gapdown_severe_freq_5d,144.37430000305176,8
yf_daily_high_sum,129.84480953216553,9
bandar_buyer_broker_count,125.75053977966309,9
xc_tfl_net_buy_velocity_20,125.2700605392456,11
sq_tfl_net_buy_z_20,124.00406885147095,9
tfl_churn_ratio_ma_60_sum,121.11499977111816,7
yp_tfl_net_buy_z_20,118.87275886535645,8
flow_gross_turnover_sum,111.89250946044922,9
bandar_seller_broker_count,101.65862083435059,8
sq_flow_total_net_buy,99.04155158996582,6
yp_flow_total_net_buy,89.64762878417969,6
mg_tfl_net_buy_velocity_20,81.91191959381104,5
mg_flow_churn_ratio,71.52707862854004,6
localfund_buyer_broker_count,63.21420097351074,4
bandar_broker_count,61.28109955787659,6
pd_present,56.55520057678223,2
sq_present,46.59250068664551,2
xc_present,43.299099922180176,2
localfund_streak_buy_days,39.090189933776855,4
ctx_broker_net_buy_rank_mean,27.260900497436523,1
mg_tfl_net_buy_z_20,8.582269668579102,1
yp_present,0.0,0
broker_count,0.0,0
mg_present,0.0,0
